Student_ID,OOP,DSA,DBMS,ASC,FP,SE,FLCD,OS,WEBDEV,PDP,Elective 1,Elective 2,Elective 3,Elective 1 Mark,Elective 2 Mark,Elective 3 Mark
SID20166616,79,100,88,69,90,100,92,43,93,67,AR_VR,CS,ML,81,66,13
SID20166621,100,75,88,86,72,69,87,94,93,44,AR_VR,CC,IOT,66,54,65
SID20166638,42,80,79,100,46,95,48,93,40,91,NLP,CC,IOT,97,30,39
SID20166640,92,57,56,48,61,50,78,47,87,92,SVV,CS,ML,48,25,25
SID20166648,97,55,56,84,97,46,93,84,52,47,SVV,CC,IOT,75,48,30
SID20166652,47,83,41,76,84,78,20,69,89,89,SVV,CS,IOT,78,13,11
SID20166722,96,99,87,63,49,78,87,100,74,57,NLP,CC,ML,46,93,71
SID20166740,90,52,99,51,55,45,69,92,57,53,SVV,CC,ML,53,53,63
SID20166756,55,82,67,72,41,57,89,72,97,72,AR_VR,CS,IOT,49,17,30
SID20166772,98,68,70,59,51,62,66,55,94,67,NLP,CS,ML,48,89,21
SID20166780,79,57,44,80,40,94,51,86,51,85,NLP,CC,IOT,82,18,97
SID20166791,63,72,41,94,68,74,55,42,51,65,AR_VR,CC,IOT,98,50,55
SID20166799,55,100,47,66,46,90,59,75,100,100,SVV,CC,IOT,55,60,45
SID20166806,46,43,76,65,55,44,68,68,81,48,SVV,CC,IOT,92,18,55
SID20166813,71,58,58,66,53,53,19,66,65,45,NLP,CC,ML,59,26,67
SID20166824,90,89,62,92,62,50,58,74,83,99,AR_VR,CC,IOT,93,23,14
SID20166839,86,73,41,82,90,52,98,91,59,86,AR_VR,CC,IOT,79,40,23
SID20166842,64,46,97,84,69,95,46,82,86,56,AR_VR,CS,ML,41,92,25
SID20166850,78,54,95,75,87,60,46,48,40,64,SVV,CS,ML,98,65,41
SID20166890,56,84,42,64,61,86,60,72,78,80,SVV,CS,IOT,48,91,92
SID20166956,51,52,61,45,65,71,85,47,61,45,AR_VR,CC,IOT,66,75,78
SID20167059,43,71,99,76,95,69,86,46,65,78,NLP,CC,IOT,65,12,25
SID20167074,98,71,77,42,52,80,60,41,90,96,SVV,CC,IOT,41,39,31
SID20167076,85,60,84,83,63,64,45,44,54,44,AR_VR,CS,ML,66,35,97
SID20167084,41,75,93,75,42,55,82,82,82,87,NLP,CS,ML,96,76,90
SID20167118,74,87,75,52,47,54,94,55,57,74,AR_VR,CC,ML,89,59,60
SID20167134,51,85,95,85,89,47,55,76,58,57,AR_VR,CS,IOT,42,51,41
SID20167145,76,94,41,57,53,85,40,57,41,76,NLP,CC,ML,44,76,33
SID20167171,75,76,85,86,79,75,45,48,66,99,SVV,CS,ML,91,19,75
SID20167212,47,70,55,46,55,60,89,93,62,70,AR_VR,CC,ML,85,25,72
SID20167238,67,56,58,74,63,85,59,53,51,76,SVV,CS,ML,51,25,62
SID20167239,84,73,85,71,43,41,72,84,78,56,SVV,CS,IOT,63,99,47
SID20167244,55,66,55,19,94,72,42,96,99,72,NLP,CC,IOT,44,10,16
SID20167255,64,58,54,100,80,51,46,78,56,82,SVV,CC,IOT,82,62,40
SID20167262,47,80,60,51,56,47,53.4,85,55,53,NLP,CC,IOT,81,91,31
SID20167287,40,81,72,98,91,49,83,96,83,80,AR_VR,CC,ML,97,29,62
SID20167289,97,65,64,61,43,53,90,94,45,85,AR_VR,CS,IOT,68,77,24
SID20167300,74,95,53,80,68,43,78,62,80,88,NLP,CC,IOT,55,82,27
SID20167367,67,65,89,75,63,86,54,91,43,98,AR_VR,CS,IOT,54,77,24
SID20167409,88,54,99,73,77,69,91,88,73,54,SVV,CS,IOT,66,73,50
SID20167419,90,84,46,63,44,71,89,65,59,66,SVV,CC,ML,98,70,65
SID20167422,74,40,89,100,85,67,51,90,91,46,NLP,CC,IOT,99,36,15
SID20167478,86,56,80,74,59,63,95,66,58,77,AR_VR,CS,IOT,66,87,52
SID20167493,91,52,69,91,42,46,93,64,87,70,SVV,CS,ML,67,47,21
SID20167500,69,100,86,48,84,64,45,61,41,55,AR_VR,CC,ML,81,83,73
SID20167503,86,79,63,82,52,40,55,57,63,47,NLP,CC,IOT,54,25,31
SID20167508,99,72,45,87,54,52,95,51,48,64,AR_VR,CC,ML,92,99,40
SID20167514,95,21,99,88,79,81,66.3,90,57,53,AR_VR,CS,IOT,62,25,30
SID20167560,82,54,67,89,44,63,76,55,55,56,SVV,CC,IOT,70,10,24
SID20167569,99,71,63,85,43,87,47,63,61,99,SVV,CC,IOT,46,40,61
SID20167570,55,90,87,60,88,40,79,48,99,50,AR_VR,CS,ML,100,76,18
SID20167571,69,69,72,53,46,50,70,95,46,84,SVV,CC,IOT,46,55,34
SID20167573,70,68,56,81,73,68,41,67,62,50,SVV,CS,ML,74,11,12
SID20167593,55,63,82,53,92,90,70,82,91,83,SVV,CC,ML,57,28,35
SID20167595,99,64,83,80,40,44,79,53,68,63,NLP,CC,ML,75,93,45
SID20167627,94,56,54,54,42,76,86,56,93,92,NLP,CS,IOT,50,87,77
SID20167630,87,74,69,87,85,56,74,90,85,41,SVV,CC,IOT,55,91,20
SID20167640,47,41,88,85,82,74,43,95,59,58,AR_VR,CS,IOT,77,80,32
SID20167688,60,65,82,50,75,98,96,65,89,87,SVV,CS,IOT,57,74,84
SID20167689,97,99,84,66,89,46,83,99,77,72,NLP,CC,IOT,59,23,62
SID20167692,58,74,94,86,79,75,43,75,71,53,NLP,CS,IOT,41,75,11
SID20167720,73,88,79,92,70,79,49,40,96,74,NLP,CC,ML,84,44,75
SID20167731,75,78,88,59,68,81,64,52,41,90,AR_VR,CS,ML,71,75,45
SID20167733,97,96,86,98,77,77,78,60,64,51,AR_VR,CS,IOT,86,92,90
SID20167740,63,54,77,75,83,94,52,97,93,65,SVV,CC,ML,85,39,28
SID20167752,50,95,99,69,96,55,67.8,51,80,83,SVV,CC,ML,55,51,49
SID20167760,86,45,45,60,19,27,60,40,87,45,AR_VR,CC,IOT,69,30,56
SID20167763,88,91,44,48,95,55,44,75,83,51,NLP,CC,ML,60,64,48
SID20167769,40,68,78,75,72,79,59,69,76,99,SVV,CS,ML,47,64,18
SID20167783,42,81,100,68,94,66,100,95,79,66,SVV,CS,IOT,60,72,95
SID20167820,48,84,97,75,57,43,69,58,87,93,SVV,CC,ML,55,97,93
SID20167831,85,83,86,73,81,62,100,92,88,75,NLP,CS,ML,59,86,18
SID20167833,74,55,69,83,92,67,64,41,92,82,NLP,CS,IOT,68,20,44
SID20167836,43,63,70,44,76,90,74,64,93,65,SVV,CS,IOT,56,36,55
SID20167841,43,96,63,62,89,69,72,78,73,79,NLP,CC,IOT,66,32,79
SID20167845,97,88,64,46,78,98,98,74,91,82,AR_VR,CS,IOT,61,28,11
SID20167870,70,63,78,89,80,67,95,67,70,60,AR_VR,CC,ML,53,75,77
SID20167893,44,49,50,86,70,47,80,90,56,98,NLP,CC,IOT,92,68,82
SID20167916,95,59,48,88,60,76,50,71,49,79,NLP,CS,IOT,55,85,26
SID20167925,96,99,84,51,68,64,57,90,78,78,SVV,CS,ML,61,57,79
SID20167935,87,62,82,81,42,20,85,46,81,88,SVV,CS,IOT,44,56,61
SID20167961,88,92,98,52,85,93,80,51,96,59,AR_VR,CC,IOT,76,12,13
SID20167970,55,94,41,92,63,48,67,59,87,45,NLP,CS,IOT,92,65,41
SID20167994,64,74,89,78,67,81,95,99,87,41,AR_VR,CS,ML,91,61,30
SID20168009,91,56,58,57,88,76,62,98,63,62,SVV,CC,ML,73,32,69
SID20168021,93,90,70,78,41,40,59,84,40,65,NLP,CS,ML,86,65,52
SID20168034,40,57,96,52,68,70,56,100,90,41,SVV,CC,IOT,74,81,30
SID20168037,83,87,54,85,87,85,79,20,66,84,SVV,CC,ML,99,43,16
SID20168039,47,88,51,79,91,40,67,60,80,55,NLP,CS,ML,59,20,96
SID20168048,92,65,70,81,60,83,67,47,46,59,NLP,CS,IOT,44,33,73
SID20168057,78,96,76,79,82,92,45,63,41,50,SVV,CC,IOT,40,17,50
SID20168066,53,27,70,75,56,46,95,61,55,44,SVV,CC,ML,99,58,39
SID20168082,67,75,80,86,57,77,74,49,100,82,AR_VR,CS,ML,74,18,32
SID20168084,79,80,49,74,72,88,75,91,40,55,SVV,CC,ML,95,45,29
SID20168088,58,90,56,72,76,90,42,97,92,85,NLP,CC,ML,79,86,79
SID20168102,52,54,85,67,94,73,57,81,64,52,SVV,CC,IOT,70,40,45
SID20168118,54,80,57,82,49,81,85,41,87,87,NLP,CC,ML,75,15,25
SID20168119,59,87,44,58,63,43,58,76,94,54,SVV,CC,IOT,100,11,65
SID20168123,57,78,59,84,49,62,63,61,56,79,AR_VR,CC,IOT,80,51,98
SID20168127,69,75,73,82,69,100,42,76,99,96,NLP,CS,IOT,48,97,41
SID20168129,92,58,59,58,83,63,61,59,53,74,NLP,CS,IOT,96,62,25
SID20168130,97,51,98,97,57,61,60,43,65,91,SVV,CS,IOT,56,39,85
SID20168145,62,53,59,43,61,69,98,98,74,68,NLP,CS,ML,52,31,99
SID20168160,52,49,87,41,95,90,60,44,59,75,SVV,CC,IOT,55,23,33
SID20168164,41,43,48,85,64,94,41,42,84,70,SVV,CS,IOT,92,71,82
SID20168183,64,95,57,63,76,40,88,89,62,62,SVV,CS,ML,45,38,13
SID20168199,78,42,95,56,62,93,88,42,77,46,AR_VR,CS,IOT,57,17,81
SID20168234,56,65,55,47,64,52,51,86,100,52,NLP,CS,IOT,56,64,13
SID20168252,40,82,93,95,82,46,74,69,78,100,AR_VR,CC,ML,53,37,77
SID20168281,87,95,71,75,41,99,50,45,73,88,AR_VR,CS,IOT,79,23,21
SID20168295,100,44,45,67,62,76,100,69,57,88,NLP,CS,ML,79,61,62
SID20168359,88,58,47,95,82,92,70,46,51,88,SVV,CC,IOT,74,40,12
SID20168364,84,95,67,89,67,26,95,68,87,42,AR_VR,CC,IOT,61,66,71
SID20168373,50,51,74,74,62,43,83,52,85,59,SVV,CC,IOT,93,27,79
SID20168399,79,74,48,96,49,49,79,48,46,83,AR_VR,CS,IOT,54,48,18
SID20168404,100,82,55,52,62,77,44,55,71,53,NLP,CC,IOT,77,62,45
SID20168425,83,99,59,82,83,75,67,78,62,100,NLP,CS,ML,98,44,56
SID20168442,82,47,75,43,80,65,73,88,90,87,SVV,CC,IOT,49,72,96
SID20168453,58,53,59,86,88,51,79,88,96,42,NLP,CS,IOT,77,69,25
SID20168458,63,58,66,62,53,51,78,72,94,88,NLP,CC,IOT,40,52,31
SID20168477,57,59,67,59,62,67,45,54,77,91,NLP,CS,ML,50,24,86
SID20168479,79,74,57,46,78,73,81,58,84,85,AR_VR,CC,IOT,86,79,22
SID20168502,43,86,78,52,79,51,62,61,46,95,SVV,CS,IOT,44,78,22
SID20168519,68,67,67,49,92,77,47,51,90,94,AR_VR,CS,ML,58,80,82
SID20168551,88,75,44,100,85,48,100,73,82,95,NLP,CC,IOT,62,60,47
SID20168562,95,78,76,83,67,98,45,86,66,95,SVV,CS,IOT,62,61,20
SID20168563,82,73,62,77,54,77,57,85,53,70,AR_VR,CS,ML,82,28,85
SID20168586,69,58,50,75,40,76,41,94,99,59,AR_VR,CC,ML,62,69,17
SID20168588,89,79,53,51,66,86,46,76,49,49,SVV,CS,ML,86,22,26
SID20168634,98,75,80,57,91,69,40,82,66,98,AR_VR,CC,ML,55,28,87
SID20168650,66,85,45,82,62,44,70,46,85,58,NLP,CC,IOT,59,15,93
SID20168658,85,43,69,72,74,51,73,96,59,64,NLP,CS,IOT,77,54,56
SID20168676,67,58,57,64,50,52,65,81,75,98,SVV,CC,ML,65,97,91
SID20168685,52,59,45,60,47,87,88,95,88,73,SVV,CS,ML,59,50,34
SID20168704,47,84,75,54,65,64,62,85,85,41,AR_VR,CS,ML,85,71,47
SID20168714,99,47,43,94,56,80,99,89,78,85,NLP,CC,IOT,74,86,16
SID20168770,73,57,49,97,68,74,81,95,83,69,NLP,CC,ML,68,63,37
SID20168836,82,81,48,52,61,98,62.5,65,90,48,AR_VR,CC,ML,67,41,99
SID20168846,60,72,88,78,86,83,100,86,84,57,AR_VR,CS,IOT,81,62,62
SID20168875,93,96,79,52,92,97,68,48,54,78,NLP,CC,ML,46,62,60
SID20168876,93,79,79,90,70,43,95,87,74,90,NLP,CS,IOT,78,42,68
SID20168902,83,67,45,75,75,44,85,85,81,91,SVV,CC,ML,62,50,88
SID20168911,66,43,80,58,82,61,87,93,91,89,SVV,CS,ML,62,56,16
SID20168931,77,96,46,44,71,56,67,71,69,82,NLP,CS,IOT,54,81,70
SID20168971,70,67,56,75,48,43,42,87,82,95,NLP,CC,IOT,84,34,14
SID20169023,89,85,82,89,86,57,76,96,75,56,SVV,CS,ML,68,38,49
SID20169047,46,69,48,65,53,99,79,40,45,94,AR_VR,CC,IOT,41,23,39
SID20169102,77,64,76,40,74,46,99,50,65,74,SVV,CC,IOT,67,70,25
SID20169134,76,51,40,45,73,97,68,61,81,81,AR_VR,CS,IOT,86,90,26
SID20169152,72,72,78,69,60,97,76,95,74,98,AR_VR,CS,ML,65,81,61
SID20169199,77,50,60,100,88,65,98,69,42,99,NLP,CC,ML,70,33,83
SID20169216,68,94,71,81,46,75,74,67,97,50,NLP,CC,ML,76,11,60
SID20169217,82,76,63,52,51,47,78,87,62,95,NLP,CC,ML,76,19,39
SID20169218,43,97,58,64,87,55,89,79,67,44,NLP,CS,IOT,78,46,24
SID20169225,51,45,86,67,89,84,86,98,27,100,SVV,CC,IOT,79,13,32
SID20169251,56,72,78,54,94,50,68,40,56,80,NLP,CS,ML,56,98,26
SID20169262,70,49,56,47,85,86,45,41,93,94,NLP,CC,IOT,58,63,84
SID20169276,59,91,56,66,95,42,69,60,88,94,SVV,CS,IOT,60,27,48
SID20169304,57,74,79,87,83,56,82,44,84,77,NLP,CC,ML,91,86,27
SID20169310,97,48,93,61,54,83,65,51,43,64,SVV,CC,ML,61,63,99
SID20169314,90,96,49,81,69,51,44,69,96,68,AR_VR,CC,IOT,41,14,42
SID20169335,64,80,93,45,62,62,74,68,83,99,AR_VR,CS,ML,84,95,24
SID20169342,87,53,93,40,58,58,82,41,90,96,AR_VR,CC,IOT,79,23,93
SID20169346,81,75,54,84,81,72,80,95,96,80,AR_VR,CS,IOT,67,70,23
SID20169371,69,92,88,81,75,70,58,90,80,56,NLP,CS,ML,78,65,62
SID20169396,77,88,87,46,59,40,73,81,90,54,AR_VR,CS,ML,73,39,34
SID20169404,64,88,79,72,91,75,54,44,91,61,NLP,CS,IOT,86,85,29
SID20169434,88,66,85,51,69,82,63,43,63,89,NLP,CC,IOT,87,93,38
SID20169450,41,97,46,94,47,44,46,77,74,41,AR_VR,CC,ML,53,91,65
SID20169458,74,90,86,40,60,60,76,40,81,49,SVV,CC,IOT,92,12,46
SID20169469,68,70,93,74,81,45,61.4,47,77,59,AR_VR,CC,ML,63,95,22
SID20169503,74,100,58,86,68,69,75,59,99,56,AR_VR,CC,ML,92,70,88
SID20169520,46,84,47,73,78,82,70,68,95,72,NLP,CC,IOT,96,87,67
SID20169543,84,79,76,94,70,71,66,93,73,100,NLP,CC,IOT,92,38,75
SID20169603,52,88,86,95,91,65,53,59,67,55,SVV,CS,IOT,56,47,61
SID20169620,75,84,65,69,88,49,85,45,83,57,SVV,CC,IOT,83,49,59
SID20169650,90,67,55,43,67,100,85,93,70,78,NLP,CC,IOT,45,24,46
SID20169653,75,61,82,74,89,99,77,88,66,48,AR_VR,CC,IOT,85,14,57
SID20169699,53,100,96,65,58,56,54,82,52,47,SVV,CS,IOT,22,39,93
SID20169702,81,52,50,54,98,61,45,60,76,46,AR_VR,CS,IOT,94,39,81
SID20169713,96,79,78,40,66,50,80,48,84,46,NLP,CC,ML,97,95,23
SID20169727,96,98,67,51,91,86,41,42,94,66,NLP,CS,ML,77,27,42
SID20169778,53,89,58,91,80,96,76,78,83,72,AR_VR,CS,IOT,92,98,93
SID20169779,84,67,69,75,73,71,69,47,63,100,AR_VR,CS,ML,60,92,85
SID20169786,69,63,57,100,78,48,92,96,78,46,SVV,CS,ML,68,10,16
SID20169801,52,41,65,60,47,72,99,92,46,98,SVV,CC,IOT,49,47,76
SID20169809,44,85,94,69,58,97,87,95,71,65,SVV,CS,ML,46,78,91
SID20169810,71,46,99,45,53,96,42,81,45,52,SVV,CC,ML,62,33,36
SID20169853,72,50,97,55,98,81,88,80,87,56,NLP,CS,IOT,88,40,83
SID20169866,81,97,55,80,85,40,76,82,97,67,AR_VR,CC,IOT,45,20,61
SID20169877,80,73,62,94,72,78,42,66,72,59,SVV,CC,IOT,90,57,95
SID20169901,67,56,50,52,54,67,77,94,97,60,NLP,CC,IOT,78,48,75
SID20169927,76,50,96,85,92,99,40,65,66,98,NLP,CS,ML,45,32,76
SID20169943,43,46,67,58,40,78,94,82,88,80,SVV,CS,ML,84,29,38
SID20171143,53,98,82,42,87,84,70,58,65,54,AR_VR,CC,IOT,97,74,17
SID20171153,45,58,60,83,68,56,80,58,54,47,SVV,CC,IOT,41,25,22
SID20171190,93,67,90,95,71,96,95,86,96,47,NLP,CS,ML,19,67,10
SID20171208,80,55,53,96,51,72,58,94,67,67,AR_VR,CC,ML,88,48,96
SID20171209,49,90,76,96,87,45,45,100,76,74,SVV,CS,ML,100,49,88
SID20171222,78,92,59,73,59,67,65,96,67,42,NLP,CC,ML,52,68,56
SID20171224,100,44,94,78,78,46,43,75,46,51,AR_VR,CS,ML,99,89,89
SID20171230,40,55,74,80,80,68,74,60,45,62,SVV,CC,ML,58,78,79
SID20171246,92,92,88,93,45,75,52,93,87,85,AR_VR,CC,IOT,47,92,54
SID20171252,40,94,85,47,59,100,54,99,52,91,NLP,CS,ML,41,29,50
SID20171255,97,72,82,40,78,58,94,76,90,71,AR_VR,CC,ML,86,16,90
SID20171266,73,62,45,48,67,54,99,66,74,62,SVV,CS,IOT,93,32,23
SID20171305,90,90,76,77,66,46,96,95,81,70,NLP,CS,IOT,75,91,98
SID20171330,100,99,71,44,78,62,63,84,40,100,SVV,CS,ML,46,67,33
SID20171352,44,72,93,73,75,51,71,62,40,98,AR_VR,CC,ML,94,96,100
SID20171362,85,42,95,45,55,97,70,72,44,95,SVV,CC,ML,85,66,12
SID20171381,78,95,99,87,41,99,46,85,54,59,SVV,CC,IOT,41,56,39
SID20171417,47,60,77,57,67,74,99,97,57,88,AR_VR,CC,IOT,89,36,60
SID20171422,97,50,49,70,95,84,41,41,55,88,NLP,CS,IOT,89,39,96
SID20171468,88,42,87,72,73,46,88,60,80,96,NLP,CS,ML,67,55,40
SID20171473,56,82,76,69,51,85,52,52,56,86,NLP,CS,ML,57,28,98
SID20171476,85,63,63,84,56,47,53,84,50,74,SVV,CC,ML,94,17,80
SID20171483,56,72,68,88,67,84,73,55,45,46,SVV,CC,ML,88,15,47
SID20171484,19,100,54,50,67,98,95,40,86,65,AR_VR,CC,IOT,58,58,95
SID20171488,82,41,66,99,48,47,81,53,87,85,NLP,CC,IOT,80,86,22
SID20171493,47,88,61,83,98,81,84,76,40,61,AR_VR,CC,ML,76,77,16
SID20171498,47,63,45,99,61,87,60,67,59,70,SVV,CS,IOT,57,85,58
SID20171502,81,68,60,78,40,100,96,57,98,45,AR_VR,CC,IOT,68,77,48
SID20171549,65,45,71,82,82,97,64,99,81,69,NLP,CC,IOT,51,13,21
SID20171557,61,64,72,83,95,91,66,75,60,80,SVV,CC,ML,90,35,76
SID20171571,68,89,57,63,73,85,63,76,59,42,NLP,CS,IOT,40,99,10
SID20171587,88,46,68,60,77,48,41,57,80,67,NLP,CS,IOT,100,78,70
SID20171588,43,95,98,70,67,68,65,42,56,43,NLP,CS,IOT,63,61,82
SID20171591,98,41,43,87,92,71,20,53,72,89,SVV,CS,IOT,54,48,36
SID20171608,77,26,64,98,55,49,44,89,72,70,AR_VR,CC,IOT,51,45,13
SID20171622,67,70,65,87,66,51,79,49,76,49,SVV,CC,ML,100,18,63
SID20171640,21,62,81,62,53,71,40,74,74,53,AR_VR,CS,ML,100,73,58
SID20171645,64,49,71,43,61,88,58,67,83,79,AR_VR,CS,ML,44,22,52
SID20171675,88,100,93,69,86,68,90,71,90,74,SVV,CS,ML,98,66,53
SID20171679,49,56,51,64,74,63,96,46,61,100,NLP,CS,IOT,79,74,50
SID20171680,62,76,71,76,80,78,72,98,78,66,NLP,CC,ML,90,52,84
SID20171691,66,65,87,69,62,97,59,42,77,58,SVV,CC,ML,69,78,76
SID20171701,57,56,44,44,77,58,77,60,44,53,NLP,CC,ML,57,90,20
SID20171710,55,45,61,59,73,82,68,82,47,46,SVV,CC,IOT,63,40,73
SID20171723,82,51,52,67,63,40,68,80,72,80,NLP,CC,IOT,98,37,42
SID20171727,59,98,70,64,85,64,81,72,66,65,SVV,CS,IOT,90,95,54
SID20171757,71,57,45,76,91,74,57,52,46,48,NLP,CC,IOT,89,37,62
SID20171772,47,79,76,73,58,60,42,45,68,50,NLP,CC,IOT,58,48,41
SID20171795,83,79,70,58,87,73,88,50,59,87,AR_VR,CS,ML,96,43,75
SID20171804,62,44,56,43,97,94,84,60,76,27,AR_VR,CS,IOT,93,24,15
SID20171831,87,76,78,64,87,80,41,74,95,45,NLP,CC,ML,61,45,20
SID20171838,68,58,44,63,82,46,43,61,46,59,AR_VR,CC,ML,83,55,67
SID20171839,85,85,79,61,63,40,41,92,69,62,AR_VR,CS,ML,66,91,44
SID20171861,85,44,100,95,44,72,98,76,61,89,SVV,CC,ML,58,42,84
SID20171867,94,56,43,41,51,73,84,73,59,66,SVV,CS,ML,57,78,25
SID20171878,59,56,46,77,42,62,58,62,59,90,SVV,CS,ML,50,49,27
SID20171918,97,76,27,63,52,97,67,97,44,79,SVV,CC,ML,45,61,14
SID20171923,54,68,94,71,63,97,65,99,52,63,AR_VR,CS,ML,49,23,91
SID20171928,97,71,91,48,75,58,86,98,96,69,SVV,CS,ML,89,87,11
SID20171937,74,84,48,68,84,60,99,79,45,94,SVV,CC,IOT,86,10,96
SID20171963,61,80,67,50,99,47,83,91,90,54,AR_VR,CC,ML,71,77,33
SID20171970,43,41,48,84,92,49,40,81,79,76,NLP,CC,ML,96,83,75
SID20171972,99,63,97,78,97,42,96,40,98,53,NLP,CC,IOT,46,51,95
SID20172003,91,74,85,65,68,92,74,46,85,43,NLP,CS,IOT,96,64,67
SID20172011,91,72,82,86,45,19,96,43,78,76,NLP,CC,ML,85,62,16
SID20172029,44,42,49,74,77,98,92,60,81,63,NLP,CS,ML,66,25,36
SID20172073,62,83,41,58,48,66,46,82,70,43,SVV,CC,ML,90,50,68
SID20172108,99,91,93,54,61,86,59,47,64,76,AR_VR,CS,ML,69,47,67
SID20172113,56,52,69,81,72,94,93,69,22,51,SVV,CC,ML,81,58,90
SID20172126,41,48,70,43,61,85,54,47,64,56,AR_VR,CS,ML,96,80,81
SID20172141,62,65,81,97,95,81,80,54,95,97,AR_VR,CS,IOT,61,65,98
SID20172162,41,85,42,73,49,45,77,93,98,45,NLP,CC,IOT,46,79,32
SID20172178,71,68,52,54,81,79,51,53,51,59,AR_VR,CC,ML,58,94,59
SID20172186,86,87,96,61,57,95,88,82,45,78,NLP,CS,ML,58,58,98
SID20172213,94,55,90,41,67,91,69,87,71,41,SVV,CS,IOT,44,87,84
SID20172233,80,74,45,52,77,92,86,62,73,71,NLP,CC,ML,59,50,63
SID20172241,73,66,41,63,54,96,59,76,63,52,NLP,CC,ML,72,49,77
SID20172249,76,67,60,65,96,76,82,66,56,94,NLP,CC,IOT,99,38,31
SID20172277,49,68,91,70,43,82,95,43,44,99,NLP,CC,IOT,57,63,78
SID20172280,58,40,60,85,80,69,96,78,79,54,SVV,CS,ML,81,50,34
SID20172281,86,63,74,99,78,70,90,89,57,96,NLP,CC,ML,88,87,100
SID20172302,86,59,69,76,51,48,63,59,40,78,NLP,CC,IOT,47,11,62
SID20172312,92,54,63,43,72,65,75,48,57,76,NLP,CS,ML,53,89,34
SID20172332,80,65,44,48,86,83,50,61,60,74,AR_VR,CS,ML,60,53,10
SID20172350,72,51,49,70,21,42,65,90,90,60,NLP,CS,IOT,85,75,83
SID20172364,57,79,63,40,86,62,76,84,79,57,SVV,CC,ML,50,65,64
SID20172378,58,44,90,41,79,91,40,83,50,88,SVV,CC,IOT,78,45,20
SID20172379,88,92,80,63,72,74,54,54,100,52,NLP,CS,ML,88,37,45
SID20172380,55,41,76,85,86,81,85,41,92,60,SVV,CS,ML,55,48,66
SID20172381,78,100,73,67,57,92,57,87,72,81,AR_VR,CC,ML,46,56,47
SID20172402,64,77,81,80,90,84,75,81,86,49,NLP,CS,ML,56,33,82
SID20172419,95,46,44,91,50,59,94,60,93,69,AR_VR,CS,ML,40,52,100
SID20172440,69,79,88,63,79,58,42,40,73,91,AR_VR,CS,ML,68,24,94
SID20172447,48,93,63,42,90,72,61,59,84,75,SVV,CC,ML,71,83,46
SID20172460,40,83,69,67,75,61,80,81,63,72,AR_VR,CS,IOT,46,22,88
SID20172466,65,52,97,50,70,56,74,50,56,45,AR_VR,CS,IOT,60,20,54
SID20172480,79,74,93,57,78,44,63.9,96,68,50,NLP,CC,IOT,49,19,91
SID20172486,77,93,45,84,54,89,91,96,45,53,SVV,CS,IOT,48,42,13
SID20172489,65,53,75,91,75,69,48,49,64,90,NLP,CC,ML,73,15,12
SID20172495,76,73,81,92,40,41,71,56,56,56,AR_VR,CC,IOT,76,75,94
SID20172499,67,75,65,86,77,93,69,69,88,42,AR_VR,CC,ML,82,24,81
SID20172513,49,46,70,81,86,89,60,74,57,96,AR_VR,CS,IOT,68,11,95
SID20172586,88,75,71,42,70,53,66,96,67,53,AR_VR,CS,IOT,80,24,12
SID20172592,58,67,73,53,90,59,61,64,72,97,AR_VR,CC,ML,47,85,59
SID20172625,79,63,88,69,50,92,49,56,64,88,NLP,CC,ML,83,28,49
SID20172674,83,95,88,100,93,88,42,84,53,60,SVV,CC,ML,72,48,11
SID20172675,57,76,98,91,86,86,82,69,94,87,AR_VR,CS,IOT,55,12,11
SID20172680,94,55,48,66,78,53,77,49,73,52,NLP,CS,ML,75,25,17
SID20172712,69,84,77,65,87,88,87,84,63,92,NLP,CC,IOT,54,76,85
SID20172714,72,86,65,83,98,70,68,89,82,51,AR_VR,CC,ML,89,71,19
SID20172757,70,86,86,80,89,68,56,68,46,49,AR_VR,CC,IOT,43,42,49
SID20172778,75,74,59,71,43,82,64,51,66,82,AR_VR,CS,ML,47,68,74
SID20172787,84,58,55,93,87,46,74,71,85,82,SVV,CC,ML,66,70,45
SID20172801,88,65,76,75,85,50,64,72,65,94,SVV,CC,ML,82,98,17
SID20172815,75,87,89,62,53,47,73,99,55,73,SVV,CS,IOT,44,53,20
SID20172823,82,90,66,84,97,54,94,46,58,54,AR_VR,CC,IOT,74,69,21
SID20172862,79,41,41,40,94,49,93,43,88,89,SVV,CS,ML,58,55,79
SID20172876,96,73,53,82,64,53,72,96,94,64,AR_VR,CC,IOT,77,85,24
SID20172920,99,54,78,82,69,67,57,71,98,70,SVV,CC,ML,81,16,31
SID20172981,82,62,62,52,59,66,60,85,80,81,SVV,CC,IOT,56,56,84
SID20173037,73,41,41,50,99,93,70,72,89,20,NLP,CS,IOT,70,72,53
SID20173055,77,86,69,55,70,82,41,89,78,71,SVV,CC,IOT,63,95,65
SID20173078,72,88,57,54,94,100,48,83,45,82,NLP,CC,ML,49,32,60
SID20173139,57,90,41,49,91,40,42,91,78,99,AR_VR,CS,IOT,94,52,43
SID20173147,83,97,86,53,84,47,83,56,83,44,AR_VR,CS,ML,83,43,94
SID20173183,54,78,57,97,83,63,64,71,74,43,NLP,CS,IOT,65,77,93
SID20173191,100,85,72,70,41,64,46,85,85,80,NLP,CC,ML,49,39,86
SID20173194,62,44,78,64,83,77,100,48,50,55,SVV,CC,ML,76,60,63
